MSE,ICP rX,ICP rY,ICP rZ,GT rX,GT rY,GT rZ
0.00112348,6.99479,9.40482,-11.9075,-4.08396,48.9596,4.36269
0.000865474,7.68802,9.24118,-11.6895,-5.33602,49.5841,2.42415
0.000995219,7.69264,8.9701,-11.8685,-5.82626,50.0843,1.97923
0.0019329,6.83295,8.63536,-12.0499,-5.3564,50.5784,2.84903
0.00143014,6.0502,8.29954,-12.1466,-4.70577,50.9348,3.84207
0.00164863,5.34171,7.95469,-12.1604,-4.31288,51.2732,4.59598
0.00118527,5.10301,7.67036,-12.1239,-4.47592,51.6059,4.56506
0.00122936,5.01522,7.44957,-11.9915,-4.89996,51.9816,4.08389
0.00151997,4.38728,7.15922,-11.9098,-4.77022,52.2433,4.62227
0.00154028,3.72248,6.96705,-11.8847,-4.55325,52.4458,5.11885
0.00198249,2.89334,6.75983,-11.9364,-4.18717,52.6283,5.91115
0.00153208,2.30871,6.56474,-11.9166,-3.98561,52.8307,6.49212
0.00141453,2.05417,6.41178,-11.8398,-4.46719,53.0491,6.01773
0.00259288,0.971375,6.28766,-11.963,-3.81662,53.2206,7.31297
0.00199044,0.20294,6.13854,-12.0178,-3.17886,53.3464,8.53952
0.00153052,-0.155615,6.10695,-11.9936,-3.56997,53.5355,8.3089
0.00214203,-1.37107,5.8825,-11.9481,-2.83626,53.6492,9.58534
0.00167908,-2.01642,5.81557,-11.9315,-2.46722,53.7909,10.464
0.00149342,-2.15524,5.80772,-11.7369,-2.97167,54.0313,10.04
0.00150482,-2.75011,5.78392,-11.5995,-3.208,54.1562,10.1687
0.00156928,-2.89345,5.79654,-11.402,-3.5048,54.2869,10.1824
0.00152218,-3.10995,5.88083,-11.1966,-4.04799,54.3956,9.94404
0.00167716,-3.63456,5.89954,-10.9112,-4.3158,54.5482,10.0293
0.00153985,-3.60443,5.99203,-10.7107,-4.6691,54.6761,10.0088
0.00150084,-3.79178,6.13878,-10.5275,-4.9659,54.7446,9.88875
0.00134315,-3.96882,6.25621,-10.4695,-5.07766,54.9058,9.90182
0.00127086,-4.27011,6.40948,-10.5231,-4.57721,54.9674,10.6933
0.00132018,-4.42295,6.63813,-10.6057,-4.53262,55.0697,10.7379
0.00135437,-4.3337,6.88587,-10.7346,-4.25375,55.2019,10.9853
0.00123917,-4.22797,7.11848,-10.8495,-4.19955,55.3404,10.9948
0.0012474,-3.87562,7.40457,-10.9228,-4.37181,55.4696,10.6717
0.00148175,-3.26246,7.73241,-11.0175,-4.5649,55.6095,10.2288
0.00142858,-2.8706,8.04385,-11.1898,-4.57243,55.8015,9.92634
0.00139926,-2.76569,8.40568,-11.4242,-4.14165,55.9594,10.3131
0.00154594,-2.68357,8.69079,-11.7498,-3.24322,56.1166,11.1326
0.0015362,-1.88794,9.05209,-11.8286,-3.65195,56.3471,10.4348
0.00144367,-1.58724,9.32979,-12.091,-3.38798,56.552,10.5234
0.00121394,-1.35303,9.63549,-12.4381,-2.9363,56.7324,10.9588
0.00140214,-0.916311,9.91607,-12.5551,-2.90359,56.9407,10.9659
0.00137225,-0.0870073,10.2241,-12.6624,-3.70107,57.2524,9.90216
0.00136325,-0.0541304,10.3895,-12.7703,-3.13648,57.4956,10.5157
0.00130021,-0.309797,10.5713,-12.9374,-2.59475,57.594,11.3752
0.00145466,0.282613,10.8507,-13.1322,-2.49516,57.8791,11.1608
0.00124842,1.19728,11.269,-13.2129,-3.00927,58.055,10.3474
0.00123755,1.1562,11.4524,-13.4359,-2.54747,58.1718,10.7995
0.00145397,0.677587,11.661,-13.7512,-1.42891,58.2512,12.1556
0.00148134,1.07359,11.9035,-13.9564,-1.23667,58.4286,12.2163
0.00125025,1.63315,12.1914,-14.1448,-1.22202,58.6577,11.9823
0.00127441,1.89968,12.362,-14.4138,-0.692407,58.9344,12.3605
0.00220174,1.58725,12.5383,-15.0451,1.58036,59.1298,14.7174
0.00136557,1.754,12.5551,-15.3696,3.08907,59.2352,16.2333
0.00150016,3.36511,12.8425,-15.4225,2.09248,59.6771,14.6216
0.00160937,4.64575,13.1508,-15.5654,1.09807,60.0448,12.9836
0.00156631,5.09835,13.2062,-15.6839,1.3398,60.3404,13.0117
0.00145754,5.16098,13.2352,-16.083,2.75224,60.4568,14.3098
0.00143094,5.2794,13.2751,-16.3163,3.87339,60.5804,15.3743
0.00161023,5.71079,13.4248,-16.8166,4.80224,60.8038,15.9867
0.00160479,6.82628,13.6539,-17.0512,4.47125,61.1929,15.0449
0.00168554,6.59096,13.6315,-17.5453,5.87484,61.3811,16.2681
0.0019875,6.02324,13.4711,-17.9947,8.79461,61.2614,19.4459
0.00150315,6.90002,13.5591,-18.235,9.17205,61.6648,19.4285
0.0015387,7.85245,13.7659,-18.4043,8.88965,62.2098,18.6507
0.00163251,8.26274,13.6372,-18.7369,9.58647,62.6287,19.1734
0.00156223,8.47969,13.5434,-19.1854,10.6005,63.0248,19.9557
0.0014263,9.2228,13.5708,-19.2604,10.8072,63.5984,19.8133
0.00130103,9.6574,13.4875,-19.6081,11.7543,64.1258,20.5741
0.00146491,9.31082,13.1279,-20.0963,14.1036,64.3767,22.9168
0.0016405,9.91119,12.9351,-20.7276,15.1924,64.87,23.614
0.00159839,10.5616,12.8161,-21.0303,16.2455,65.4922,24.2478
0.00152254,10.4515,12.4964,-21.5368,18.5687,65.7399,26.4262
0.00165647,11.2355,12.5192,-21.8846,19.8288,66.1833,27.2737
0.00161539,12.9526,12.7751,-22.0978,18.8466,67.2198,25.5063
0.00151801,13.0703,12.6102,-22.5224,20.8732,67.4622,27.2061
0.00143941,13.184,12.5152,-22.7284,23.2271,67.5999,29.3415
0.00136615,13.2464,12.3021,-23.2269,25.2732,67.8265,31.1345
0.00162023,12.841,11.93,-23.6092,29.2067,67.2911,35.2316
0.00158236,14.1572,12.1914,-23.7359,29.0359,68.1202,34.6899
0.0014155,16.216,12.8758,-23.8083,27.1247,69.3849,31.8833
0.00118088,16.7891,12.9553,-24.0797,27.7145,69.9071,32.1315
0.0011943,17.3735,12.9879,-24.3328,29.103,70.1527,33.3709
0.00104323,18.8513,13.4093,-24.4476,28.615,70.957,32.3111
0.00132471,19.6911,13.5929,-24.4128,28.9908,71.5248,32.3124
0.000928968,20.184,13.5751,-24.523,29.3834,71.8848,32.4737
0.000875552,21.159,13.832,-24.722,29.7341,72.3545,32.4179
0.000985595,21.5653,13.8007,-25.1268,30.7652,72.6527,33.1709
0.000804661,21.8374,13.7202,-25.5143,33.2708,72.6224,35.481
0.00103648,22.3245,13.7071,-26.0391,34.668,72.9737,36.523
0.000900891,22.2124,13.4122,-26.5414,37.7618,72.7592,39.4632
0.00102625,22.8501,13.3856,-26.9176,39.2685,72.9884,40.6098
0.000948239,23.9198,13.7392,-27.1772,39.6634,73.6751,40.4571
0.000844337,23.9473,13.6091,-27.5848,41.8975,73.6242,42.4342
0.000859692,24.2801,13.6191,-27.8699,43.8129,73.5534,44.1005
0.000958296,25.3448,14.0643,-28.0099,43.6192,74.278,43.375
0.000809644,25.8129,14.2444,-28.1383,44.4562,74.5619,43.9279
0.0008419,26.1734,14.2182,-28.5643,45.6461,74.6616,44.8619
0.000626797,26.9139,14.5021,-28.6257,46.1029,75.141,44.9988
0.000643261,27.4315,14.5605,-28.9239,46.2289,75.7058,44.7916
0.000588276,27.3424,14.3635,-29.0708,47.5481,75.7049,46.0476
0.0006032,27.401,14.0873,-29.2762,48.8825,75.6796,47.5539
0.000545838,27.4932,13.9585,-29.3094,48.9485,76.0019,47.645
0.000817655,27.4111,13.6433,-29.1945,48.7149,76.3523,47.5661
0.000632529,27.4205,13.3876,-28.9543,48.9793,76.6068,48.207
0.00104346,27.084,13.0229,-28.6883,48.7649,76.817,48.3485
0.00096952,26.7129,12.5992,-28.4104,48.9588,76.8623,49.0867
0.000747049,26.6569,12.2858,-28.2345,47.8999,77.3269,48.2754
0.00127048,26.3516,11.9313,-27.883,46.71,77.7055,47.4933
0.00151958,25.4909,11.377,-27.5891,47.586,77.4041,49.0095
0.00139628,24.7706,10.8861,-27.2452,47.4026,77.3465,49.2938
0.00116407,24.1219,10.442,-26.9935,47.2258,77.2892,49.598
0.00164083,23.2885,10.0314,-26.4343,47.4789,77.1294,50.3564
0.00145112,22.2431,9.46651,-26.0706,47.9196,76.7264,51.3415
0.00142779,21.4157,9.02033,-25.4292,47.4368,76.7473,51.4599
0.00086071,20.9813,8.71489,-24.9879,46.1947,76.8292,50.6482
0.00143438,20.2769,8.3584,-24.5287,44.8667,76.841,49.913
0.00251319,19.3753,7.96287,-24.7168,44.6457,76.68,50.2397
0.0012831,18.653,7.68967,-24.3825,44.3655,76.5196,50.5048
0.00125634,18.4626,7.49197,-24.0644,41.6659,77.0363,48.1092
0.00138042,17.8716,7.19451,-23.9901,40.4846,77.0527,47.301
0.00171882,16.9132,6.86542,-23.3865,41.2574,76.5786,48.6613
0.00155188,16.4443,6.69582,-22.8464,40.0959,76.6072,47.885
0.00135121,16.1957,6.56035,-22.442,38.3723,76.8971,46.4511
0.00126879,15.6768,6.37342,-21.9496,37.9844,76.8385,46.4877
0.00151561,15.2657,6.13571,-21.4713,36.9655,76.9578,45.8163
0.00149553,14.8705,5.98901,-21.1086,36.179,76.9672,45.4059
0.00133479,14.4401,5.81993,-20.8691,35.8347,76.9872,45.3733
0.00150499,14.1628,5.72955,-20.6404,34.8974,77.0452,44.6647
0.00119546,14.1966,5.75086,-20.3526,32.557,77.3842,42.5071
0.00134859,13.9017,5.70583,-19.9311,32.3812,77.2862,42.4978
0.00151305,13.4209,5.54821,-19.6355,31.8235,77.3355,42.2205
0.00148083,12.9204,5.35796,-19.5131,32.2556,77.1679,42.9221
0.00156449,12.6042,5.21572,-19.3044,30.6775,77.4246,41.5861
0.0020396,11.786,4.96275,-18.9427,32.1233,77.099,43.473
0.00146888,11.4672,4.72525,-18.5925,31.8132,77.1869,43.491
0.00165198,11.1826,4.55404,-18.3781,31.4414,77.3749,43.3436
0.00172726,10.5463,4.32349,-18.0888,32.3253,77.1191,44.5324
0.00182964,10.005,4.09318,-17.8843,33.3873,76.8498,45.9542
0.00158476,9.93427,3.91042,-17.7042,32.5399,77.2089,45.3775
0.0015391,9.54188,3.62063,-17.4883,32.4376,77.3489,45.5545
0.00179995,8.82878,3.29652,-17.2974,33.4451,77.2002,46.8792
0.00176024,8.19585,2.97199,-17.0979,34.896,77.0434,48.6902
0.00147546,7.8975,2.73165,-16.7363,34.495,77.1311,48.6806
0.00135167,7.68207,2.49092,-16.4578,34.6328,77.2337,49.0673
0.00147912,7.16519,2.16861,-16.1721,34.6443,77.2774,49.4038
0.00131807,7.24929,2.09019,-15.9579,33.7398,77.5298,48.5588
0.00132233,7.85573,2.20062,-15.8635,31.6884,78.0019,46.4536
0.00135036,7.85679,2.12006,-15.6712,30.1559,78.1989,45.0168
0.00140557,7.37684,2.01761,-15.5304,30.2654,78.0573,45.3047
0.00123278,7.31806,2.03192,-15.2794,29.2977,78.1127,44.3554
0.00132089,7.67609,2.14104,-15.1051,26.2764,78.4171,41.3229
0.00146199,7.57868,2.18521,-14.7742,24.2622,78.5503,39.4251
0.00141523,7.5096,2.33397,-14.5349,22.547,78.5122,37.8439
0.00141472,7.94873,2.57802,-14.2591,18.6078,78.6946,33.8212
0.00124382,8.28672,2.79144,-14.0461,15.0408,78.6549,30.208
0.00161439,8.35023,2.98837,-13.9065,12.9231,78.7085,28.0394
0.00152185,8.07677,3.11262,-13.7484,12.9361,78.4512,28.1357
0.00148292,7.79051,3.27439,-13.5787,12.6068,78.1568,27.8688
0.00136943,7.34238,3.35402,-13.3662,12.901,77.9985,28.286
0.00128498,6.90137,3.41629,-13.1198,13.2891,77.7722,28.8381
0.0013668,6.71513,3.45771,-12.9064,11.2132,77.7391,26.9591
0.00135257,7.23402,3.64561,-12.5697,8.16968,77.7792,23.8778
0.00163622,7.01307,3.78598,-12.2972,7.00712,77.665,22.817
0.00157856,6.41455,3.9014,-11.8803,7.82906,77.2955,24.0893
0.00134634,6.63334,4.13695,-11.5188,4.94976,77.3094,21.1608
0.00143753,6.87099,4.35757,-11.2062,2.32521,77.1309,18.5604
0.00149548,6.73819,4.55946,-10.9491,0.917944,76.9123,17.3481
0.00139103,6.57331,4.81445,-10.7962,1.52603,76.569,18.0297
0.00137335,6.63731,5.09267,-10.4527,-0.404895,76.3827,16.1078
0.00141503,6.98465,5.31003,-10.4406,-2.48014,76.1411,14.0109
0.00148743,7.20572,5.57331,-10.1993,-3.21302,75.8906,13.2883
0.00164141,6.88846,5.71971,-10.2295,-3.46225,75.6974,13.1332
0.00151207,6.80528,5.93678,-10.0048,-4.56782,75.6308,12.0987
0.00140723,6.79095,6.07853,-9.76704,-4.42333,75.3415,12.3168
0.00150791,6.60539,6.21038,-9.74203,-4.32003,75.1283,12.5548
0.00133045,6.65609,6.39548,-9.4891,-5.57698,74.8501,11.3965
0.00169014,6.36201,6.50045,-9.33339,-5.31089,74.6953,11.8441
0.00120986,6.18755,6.57242,-9.04523,-5.46135,74.4947,11.8926
0.00132125,6.8168,6.73699,-8.74586,-7.93916,74.3169,9.36485
0.00155404,6.93672,6.87325,-8.5203,-9.24156,74.0825,8.10457
0.00154707,6.40475,6.85684,-8.32787,-8.82313,73.9298,8.74609
0.00151133,6.71241,6.88813,-8.19813,-9.56076,73.7387,8.06032
0.00159226,6.75994,6.89152,-8.10896,-9.91452,73.5783,7.69868
0.00132994,6.4772,6.90847,-7.9234,-9.50692,73.5466,8.27143
0.00145672,6.18257,6.8368,-8.01898,-8.85422,73.3836,8.97159
0.00151197,5.93735,6.85523,-7.76835,-8.24229,73.3174,9.78534
0.00154769,6.34198,6.92503,-7.5161,-9.32617,73.2113,8.65488
0.00158873,6.81053,6.95762,-7.30075,-10.9259,73.1501,7.0192
0.00151087,6.48514,6.98941,-7.16091,-11.0028,73.0691,7.06005
0.0014664,6.80128,7.0677,-7.12752,-11.2443,72.9836,6.83951
0.00152363,7.62288,7.1781,-7.07227,-13.542,72.8835,4.28173
0.00156667,7.21109,7.1752,-7.1626,-12.4128,72.8419,5.48001
0.00157815,6.81485,7.195,-7.29653,-10.5704,72.8141,7.36389
0.00134681,7.45532,7.33806,-7.23924,-11.7334,72.7336,5.94501
0.00151307,7.58012,7.43047,-7.34621,-11.6957,72.7074,5.77677
0.00133798,7.29365,7.47078,-7.4926,-10.5712,72.7483,6.89085
0.00157674,7.53745,7.5574,-7.5373,-10.0538,72.7166,7.28574
0.00126566,8.11805,7.66081,-7.57586,-11.5588,72.6805,5.51911
